id,value
1,-62.0029239498181
2,-1.16251048521546e-13
3,-6.87943006348359e-29
4,0.14144143111267
5,5.47249598431628e-08
6,6.259607188445e-15
7,0.467518690157616
8,1.98996673476014
9,5.57233040354895
10,4.88826825416526e-12
11,5.2191142450657e-06
12,0.00201790836420951
13,2.22133875851211e-05
14,0.15497025095925
15,0.000127038489317603
16,8.79025616685687e-05
17,0.0291044311709783
18,0.0544630285919159
19,0.970546395065195
20,0.105591690310442
21,-9.81452444322732e-05
22,-0.0120137419819511
23,0.0737970621298731
24,-1.57761237786808e-05
25,68.8198381949539
26,0.748955768920367
27,33.5582952869426
28,0.494521150269286
29,0.0932574603027154
30,0.287207717567219
31,0.0484866486436384
32,0.007028332927768
33,0.535604189772805
34,0.534413261980876
35,0.00639042685219479
36,0.0917908211369114
37,0.00595517611635801
38,0.19315015864647
39,-0.183475092307529
40,26.6969892512788
41,5.25311722401729e-09
42,0.144487656936527
43,2.35943433038175e-06
44,0.180111842154
45,0.00126413972563892
46,7.96288650411939e-07
47,0.253219609484153
48,1.46875197291181
49,0.0675745345078432
50,9.63380613712293
51,0.14686734978614
52,0.346032786747179
53,0.00233898556807633
54,0.0865501315566054
55,5.66545031613e-19
56,1.88387487226199e-29
57,1.86073528726789e-18
58,0.00235805683330615
59,3.82909726917054e-10
60,9.02021915205448e-22
61,9.61424920412793e-06
62,0.000279247057258172
63,1.7166096624814e-14
64,0.177008945556188
65,9.5445447767232e-07
66,1.10684615786354
67,1.37021379722089
68,0.0337885240544031
69,0.360743198287421
70,0.0427991846573286
71,0.00388994019825607
72,2.05497217684793
73,6.06980193591067e-10
74,7.13785456211202e-12
75,1.26795797783562e-18
76,4.80267344077798e-06
77,3.36008659045681
78,5.05559576052145e-28
79,2.1741825661192e-06
80,2.19169535973174e-11
81,2.20010457413925e-05
82,1.69251535794516e-21
83,0.000869979628989999
84,8.17377052482503e-05
85,1.37682806461487e-16
86,6.43456458699071e-10
87,1.5018839897699
88,3.27341103582075e-28
89,0.816436597748654
90,2.51265652323492e-09
91,0.994145583071434
92,0.0203802439705353
93,0.0398735998755084
94,0.945317587767564
95,1.15527795543768e-06
96,0.00437900708068751
97,0.00976356681924303
98,1.49095409877997e-08
99,0.591403372467948
100,1.09148111176352
101,-0.316746911376891
102,-0.0318675116670269
103,0.00600335888179767
104,0.0142852763081135
105,0.00990787788365143
106,0.354925229990289
107,0.112204791081481
108,0.328408673943221
109,0.654720727132467
110,4.67948171611349
111,3.35232495411306e-06
112,-0.00697293820837823
113,3.31126761811758
114,0.00636404298421013
115,0.0128846851946101
116,0.00840376666237404
117,2.36879721115197e-06
118,0.00248005079121372
119,1.12934050923788
120,27.9231742070656
121,-0.203723966138385
122,0.117820635191952
123,0.945057431188444
124,0.0107713739734878
125,0.00194262778515345
126,1.81056971171108e-11
127,0.000429636472307633
128,4.3346350955516e-10
129,0.0878367182802586
130,0.188831144658354
131,0.190944654210201
132,0.164214452325376
133,0.000728923675767834
134,0.371203417917231
135,1.64169384584683
136,0.256405219910694
137,1.33395732119744
138,0.262979396859102
139,3.57373711956602e-21
140,0.0915352853902154
141,5.8401600936392e-12
142,6.68994937322429e-32
143,4.18108580950047e-09
144,1.27170303091
145,0.0198381514360562
146,0.00347190373366234
147,0.000132021530042145
148,0.00812044480061961
149,1.71488416066471e-07
150,8.73960766122428e-16
151,4.44421391510413e-11
152,0.0271365006605395
153,9.41912406450893e-22
154,1.97447293489333e-28
155,4.75291754854423e-23
156,5.44260974187752e-26
157,6.6036624408038e-08
158,0.426021838223937
159,0.0660912522620272
160,0.00318615450516385
161,0.0413646355749672
162,0.000117804055571757
163,0.252990278490232
164,0.218055433516119
165,0.243046650553212
166,0.311269276834124
167,0.291629690365906
168,0.336844929044004
