id,value
1,0.78134786676151
2,0.147081721647105
3,0.0604354226874104
4,0.49405662454175
5,0.662523013491966
6,0.710149320984007
7,0.842252836522252
8,0.800237683258025
9,0.952335536502979
10,0.647319634927961
11,0.648602001040953
12,0.425610829253064
13,0.65733810400011
14,0.649737640330172
15,0.27072382924545
16,0.668012144250008
17,0.510348576736012
18,0.615420308105001
19,0.84432967823939
20,0.508743909044812
21,0.132751805731149
22,0.846851913297889
23,0.822856896632927
24,0.641700437823146
25,0.756973315455267
26,0.787107922860798
27,0.889218098775023
28,0.620986979196368
29,0.536188215462762
30,0.199143488809499
31,0.838092578635404
32,0.738090734434351
33,0.63958520520438
34,0.498112674775421
35,0.677192959455268
36,0.894847839355574
37,0.760915442101863
38,0.378312956534161
39,0.305521802693427
40,0.8328118843037
41,0.871897157046759
42,0.531344203196484
43,0.798234291946312
44,0.831843851649058
45,0.867079176277319
46,0.377300944968225
47,0.721437562392912
48,0.448258719332589
49,0.388415210756825
50,0.577031827738699
51,0.30796643830987
52,0.335549524171576
53,0.843242170914844
54,0.668480773864525
55,0.350997505662172
56,0.00344940283346473
57,0.142284451360737
58,0.379715148800604
59,0.36117113492134
60,0.281551144460686
61,0.51379526212005
62,0.379309782534357
63,0.555133126421029
64,0.350235933211009
65,0.961445998895549
66,0.0718037460555881
67,0.421080453386973
68,0.386636918895842
69,0.593274211065224
70,0.362087234686347
71,0.959038552044548
72,0.811873620092605
73,0.424587219872867
74,0.0635299576892983
75,0.0800361798489186
76,0.828596488540598
77,0.716677203622626
78,0.28893682435764
79,0.366329874242837
80,0.164280580580045
81,0.9136075893679
82,0.645056538166913
83,0.653232750941369
84,0.700982700896497
85,0.291995137428813
86,0.584114042005016
87,0.713315588121273
88,0.579301900495046
89,0.561553585290687
90,0.300920760246954
91,0.890038205040957
92,0.97411410516938
93,0.560707802987928
94,0.889262031436291
95,0.719420350257077
96,0.700947149206935
97,0.733254924798403
98,0.915729539085493
99,0.790565994446299
100,0.102461295631883
101,0.388932752392484
102,0.425999779860508
103,0.250006487143343
104,0.20461352681731
105,0.65882820853558
106,0.0978971546481586
107,0.347807486432699
108,0.0739791782987175
109,0.920581628548541
110,0.816899074771077
111,0.583775114204651
112,0.486505465780183
113,0.72378077056841
114,0.550706377887519
115,0.697062503956893
116,0.737355543851763
117,0.587653985477253
118,0.581620455180454
119,0.889983535336263
120,0.835346236248999
121,0.882192516634375
122,0.449910741203179
123,0.649448916176148
124,0.73782405445038
125,0.66432600613764
126,0.82409836112577
127,0.597622482847197
128,0.552332567606617
129,0.842635454028551
130,0.978339186816406
131,0.806690188708096
132,0.463761731101351
133,0.779840374610225
134,0.739465127025681
135,0.44578305823344
136,0.633718880020471
137,0.809854199884367
138,0.553617410788494
139,0.428898691754315
140,0.415372945713825
141,0.4511023812715
142,0.0548671108096244
143,0.41209150687217
144,0.853863986095132
145,0.32857795511478
146,0.477226672060375
147,0.925889142086079
148,0.640632954077059
149,0.723205881423769
150,0.718203613975962
151,0.7329437708571
152,0.117046137809439
153,0.234047310365582
154,0.291069356037015
155,0.557822693662835
156,0.549236852733546
157,0.677167086293032
158,0.507293622348559
159,0.813590183525531
160,0.616716830460281
161,0.620843566911109
162,0.977784424470097
163,0.914709726012552
164,0.117083978445981
165,0.112418280091736
166,0.284333144730364
167,0.359589298236004
168,0.245354615413741
