id,value
1,-15.1853599627195
2,0.315371024734953
3,0.119257950530035
4,0.664335622795835
5,0.167844536649438
6,0.0971731448763271
7,0.866879672539404
8,1.24749168369003
9,2.02205786590491
10,0.340311004785911
11,1.30477856126642e-06
12,0.418566678047988
13,0.421656271050245
14,0.516015290012537
15,0.350510228521847
16,0.750021975640417
17,0.00727610779274458
18,0.013615757147979
19,0.71873141467818
20,0.11972391431125
21,0.0726423958708897
22,0.658060148943925
23,0.538359484835785
24,0.330435447825281
25,17.5035366530076
26,0.732650693224551
27,8.98827070465446
28,0.620498077628784
29,0.274045309919242
30,0.382803261170972
31,0.68521080449812
32,0.696825476764637
33,0.313337051646119
34,0.528312869770288
35,0.192183789544986
36,0.772947705284228
37,0.676726533469289
38,0.425020980678371
39,0.282788371445094
40,7.31569947227564
41,0.668012675219875
42,0.607503329971304
43,0.750000589858583
44,0.719672709055218
45,0.275959110788618
46,1.99072162602985e-07
47,0.21073340365927
48,0.957692043657397
49,0.766893633626961
50,2.40845153428073
51,0.249056964141006
52,0.836508196686795
53,0.611757410556789
54,0.771637532889151
55,1.4163625790325e-19
56,4.70968718065497e-30
57,4.65183821816973e-19
58,0.000589514208326538
59,9.57274317292635e-11
60,2.25505478801362e-22
61,2.40356230103198e-06
62,6.9811764314543e-05
63,4.2915241562035e-15
64,0.68349817449473
65,0.477693890760984
66,0.527639221532652
67,0.769829352506488
68,0.51771983417519
69,0.31217035300712
70,0.0606234411567836
71,0.750972485049564
72,1.17251936170156
73,0.122583209270456
74,1.78446364052801e-12
75,0.0231991377448649
76,0.604089387710129
77,1.49278423286085
78,0.152881223147238
79,0.626848209004542
80,0.344049032657057
81,0.707163696085287
82,0.117326197911944
83,0.750217494907248
84,2.04344263120626e-05
85,3.44207016153717e-17
86,1.60864114674768e-10
87,0.375470997442475
88,8.18352758955187e-29
89,0.204109149437163
90,0.109232753183159
91,0.998536395767858
92,0.715633884241298
93,0.0678110235604541
94,0.825388077380992
95,0.750000288819489
96,0.209859860389487
97,0.346590809644174
98,0.113252812192861
99,0.450488371313666
100,1.02287027794088
101,-0.0791867278442227
102,-0.00796687791675673
103,0.00150083972044942
104,0.753571319077028
105,0.00247696947091286
106,0.838731307497572
107,0.77805119777037
108,0.832102168485805
109,0.841242019238947
110,1.79884569404604
111,0.167845361049437
112,0.0954299103242309
113,1.5778169045294
114,0.485442685387199
115,0.676068061250804
116,0.752100941665593
117,0.543660879280641
118,0.214734845233686
119,0.858055289033887
120,7.5221462409812
121,0.346629187095553
122,0.25087236639866
123,0.669367294986862
124,0.742741835673234
125,0.496041086598818
126,0.65653761532193
127,0.0804147765141652
128,0.169716219026483
129,0.514420043176191
130,0.564119513300375
131,0.79773616355255
132,0.420764098500476
133,0.658787564563652
134,0.463524114529307
135,0.526846514724841
136,0.814101304977674
137,0.480428974853001
138,0.0657448492147755
139,0.75
140,0.0228838213475538
141,1.4600400234098e-12
142,1.67248734330607e-32
143,1.04527145237512e-09
144,1.0679257577275
145,0.27548657678585
146,0.143283923623812
147,0.518559351120382
148,0.752030111200155
149,0.669001261778772
150,0.519518057814874
151,0.369265954451597
152,0.0543110046377066
153,0.358752742969154
154,4.93618233723332e-29
155,0.75
156,0.75
157,1.65091561020095e-08
158,0.106505459555984
159,0.262208171372302
160,0.291672171888484
161,0.760341158893742
162,0.750029451013893
163,0.357024798649563
164,0.80451385837903
165,0.810761662638303
166,0.077817319208531
167,0.0729074225914765
168,0.834211232261001
