id,value
1,0.949009684368065
2,0.0509902311451278
3,0.0509902311451278
4,0.499999957756596
5,0.499999957756596
6,0.0509902311451278
7,0.949009684368065
8,0.0509902311451278
9,-0.398019495466341
10,0.9490097531378
11,0.282343127835231
12,0.282343127835231
13,0.615676440486515
14,0.615676440486515
15,0.282343127835231
16,0.9490097531378
17,0.282343127835231
18,-0.0509901848160532
19,0.949999940395355
20,0.949999940395356
21,0.949999940395356
22,0.949999940395355
23,0.949999940395355
24,0.949999940395356
25,0.949999940395355
26,0.949999940395356
27,0.949999940395355
28,0.949999970197678
29,0.949999970197678
30,0.949999970197678
31,0.949999970197678
32,0.949999970197678
33,0.949999970197678
34,0.949999970197678
35,0.949999970197678
36,0.949999970197678
37,1.04999989391527
38,0.316666648398781
39,0.316666648398781
40,0.683333271157025
41,0.683333271157025
42,0.316666648398781
43,1.04999989391527
44,0.316666648398781
45,-0.049999974359463
46,0.0509902456294348
47,0.717656899869488
48,0.717656899869488
49,0.384323572749461
50,0.384323572749461
51,0.717656899869488
52,0.0509902456294348
53,0.717656899869488
54,1.05099022698952
55,0.0476095228569524
56,0.0476095228569524
57,0.0476095228569524
58,0.0476095228569524
59,0.0476095228569524
60,0.0476095228569524
61,0.0476095228569524
62,0.0476095228569524
63,0.0476095228569521
64,0.0509901820323725
65,0.649669912835618
66,0.649669912835618
67,0.350330047433995
68,0.350330047433995
69,0.649669912835618
70,0.0509901820323725
71,0.649669912835618
72,0.949009778237241
73,0.250000066755724
74,0.0500000356830183
75,0.0500000356830183
76,0.150000051219371
77,0.150000051219371
78,0.0500000356830183
79,0.250000066755724
80,0.0500000356830183
81,-0.0499999798533351
82,0.95000001198729
83,0.949999997686942
84,0.949999997686942
85,0.950000004837116
86,0.950000004837116
87,0.949999997686942
88,0.95000001198729
89,0.949999997686942
90,0.949999990536769
91,0.949999986854792
92,0.949999996488095
93,0.949999996488095
94,0.949999991671443
95,0.949999991671443
96,0.949999996488095
97,0.949999986854792
98,0.949999996488095
99,0.950000001304746
100,0.0506622805119026
101,0.0506622805119021
102,0.0506622805119021
103,0.0506622805119023
104,0.0506622805119023
105,0.0506622805119021
106,0.0506622805119026
107,0.0506622805119021
108,0.0506622805119023
109,-0.398019495466341
110,0.949009684368065
111,0.499999957756596
112,0.0509902311451278
113,0.0509902311451278
114,-0.0509901848160532
115,0.9490097531378
116,0.615676440486515
117,0.282343127835231
118,0.282343127835231
119,0.949999940395355
120,0.949999940395355
121,0.949999940395355
122,0.949999940395356
123,0.949999940395356
124,0.949999970197678
125,0.949999970197678
126,0.949999970197678
127,0.949999970197678
128,0.949999970197678
129,-0.049999974359463
130,1.04999989391527
131,0.683333271157025
132,0.316666648398781
133,0.316666648398781
134,1.05099022698952
135,0.0509902456294348
136,0.384323572749461
137,0.717656899869488
138,0.717656899869488
139,0.0476095228569521
140,0.0476095228569524
141,0.0476095228569524
142,0.0476095228569524
143,0.0476095228569524
144,0.949009778237241
145,0.0509901820323725
146,0.350330047433995
147,0.649669912835618
148,0.649669912835618
149,-0.0499999798533351
150,0.250000066755724
151,0.150000051219371
152,0.0500000356830183
153,0.0500000356830183
154,0.949999990536769
155,0.95000001198729
156,0.950000004837116
157,0.949999997686942
158,0.949999997686942
159,0.950000001304746
160,0.949999986854792
161,0.949999991671443
162,0.949999996488095
163,0.949999996488095
164,0.0506622805119023
165,0.0506622805119026
166,0.0506622805119023
167,0.0506622805119021
168,0.0506622805119021
